.\datasets\images\429498940.jpg| Next to a projector screen displaying the words DEMOS The Business of Care , a man dressed in a black suit sits at a table with two woman , one dressed in a green shirt and drinking from a glass and the other wearing a gray shirt with a red flower attached .,,,,,,,| Three people are sitting at a small table near a screen with the words ," "" DEMOS "," The Business of Care . """,,,,,,,| three people sit at a table at a conference about the business of care,,,,,,,,,| Two women and a man sitting at a table covered with a white cloth .,,,,,,,,,| A lady takes a drink during a business presentation for Demos .,,,,,,,,,
.\datasets\images\4297527221.jpg| A man in plaid showing a young girl , also in plaid , how to drill a hole .,,,,,,,| A man and a young girl using a drill press on a piece of wood .,,,,,,,,,| A young girl and a man doing something with a machine .,,,,,,,,,| An older man and girl are cutting wood together .,,,,,,,,,| A teacher helping a little girl with a machine .,,,,,,,,,
.\datasets\images\429851331.jpg| A brown dog holding something purple and black in its mouth .,,,,,,,,,| The wet dog catches a toy while playing on the sand .,,,,,,,,,| A large wet yellow dog retrives his toy .,,,,,,,,,| a dog catches black Frisbee .,,,,,,,,,| Dog running with toy .,,,,,,,,,
.\datasets\images\4299160955.jpg| There is a line of various trucks with advertising on the side parked by the side of the road ," with the "" Grilled Cheese Truck "" and the "" Calbi "" truck in focus .",,,,,,,,| People walking around in the street near some parked trucks .,,,,,,,,,| An orange truck is seen as food trucks line up on a street .,,,,,,,,,| A competition among local food-catering providers .,,,,,,,,,| A caravan of food trucks parked along the street .,,,,,,,,,
.\datasets\images\4299244891.jpg| A dark-haired man wearing a dark t-shirt carving meat on a table .,,,,,,,,,| A man is cutting a piece of meat at a dinner table,,,,,,,,,| Man in t-shirt and jeans cuts up cooked chicken .,,,,,,,,,| A man carving up meat for a meal .,,,,,,,,,| A man carving a piece of meat .,,,,,,,,,
.\datasets\images\4299926208.jpg| The owner and chef , wearing a black polo t-shirt and black pants , of YumYumBowls , a Thai food truck painted from red to yellow , standing at the side of his truck .,,,,,| A man in a black shirt leans again the outside of a truck selling Thai food .,,,,,,,,,| A man stands outside of a mobile Thai food truck .,,,,,,,,,| A man ordering Thai food from a truck .,,,,,,,,,| A man outside of a mobile lunch van .,,,,,,,,,
.\datasets\images\4300312038.jpg| A black man operates a crude machine pumping out a white powder in an equally crude room , he wears a blue cap , dress shirt , and smokes a cigarette .,,,,,,| There is an African American man sitting down smoking a cigarette , while grinding grain in a piece of machinery .,,,,,,,,| An African American man with a cigarette hanging from his mouth sits behind some kind of machinery .,,,,,,,,,| An old african american man with a cigarette in his mouth sitting with a machine in front of him .,,,,,,,,,| A man operating a machine that minces materials .,,,,,,,,,
.\datasets\images\4300749467.jpg| A man with a long white beard starting away from the crowd with a bunch of people behind him .,,,,,,,,,| An old asian man with a long gray beard stands out in a crowd .,,,,,,,,,| An asian man with a long white beard staring straight ahead .,,,,,,,,,| A woman in a red coat walks past a man with a large beard .,,,,,,,,,| Asian man with long white beard in a dark setting .,,,,,,,,,
.\datasets\images\430173345.jpg| The dog is concerned with a purple object lying in an uncut field .,,,,,,,,,| A brown dog possessively grabs a purple Frisbee in a field .,,,,,,,,,| A brown dog running to catch a Frisbee in a field of grass .,,,,,,,,,| A brown dog with a purple Frisbee in its mouth .,,,,,,,,,| A dog in a field with a Frisbee .,,,,,,,,,
.\datasets\images\4301986594.jpg| A man holds up a small sticker that says "" I am a photographer "," not a terrorist "" while standing among a large group of protesters .",,,,,,,,| A man is holding a souvenir that says "" I 'm a photographer not a terrorist "" at what appears to be a rally somewhere in Europe .",,,,,,,,,| A man is holding up a card that says "" I 'm a photographer not a terrorist "" overlooking a crowd of people .",,,,,,,,,| A man holds up a tiny sign reading "" I 'm a photographer not a terrorist . """,,,,,,,,,| A man stands close to a crowd of people holding a card .,,,,,,,,,
.\datasets\images\4302245124.jpg| Beautiful young dancer performing dressed in white and silver performs an acrobatic , ballet , hula-hoop , dance routine while 4 female observers look on .,,,,,,| A dancer performs some gymnastics with a hula hoop before a panel of women .,,,,,,,,,| A dancer performing with a hula hoop , with judges in the background .,,,,,,,,| five ballerinas dancing and jumping in the air at the same time .,,,,,,,,,| A gymnast is performing in front of four judges .,,,,,,,,,
.\datasets\images\4302502831.jpg| two children in a poor village pose on camera while a group of them is paying attention to something .,,,,,,,,,| A group of young Indian boys are smiling for the camera in front a white house .,,,,,,,,,| Children pose in front of a man on a motorcycle in a dirt lot .,,,,,,,,,| A group of young children in a village with no paved roads .,,,,,,,,,| A group of children are standing on a dirt road .,,,,,,,,,
.\datasets\images\4303243256.jpg| The older guy wearing a tan straw hat and a blue jean apron should be careful using the wooden mallet .,,,,,,,,,| An elderly man dressed in denim with a straw hat , pounding out metal .,,,,,,,,| An old man wearing a hat is working on a project .,,,,,,,,,| A man wearing a straw hat is hammering something .,,,,,,,,,| Man wearing hat hammering with steel hammer .,,,,,,,,,
.\datasets\images\430437264.jpg| An Asian lady wearing a blue long-sleeve shirt cleaning chicken in a blue tub .,,,,,,,,,| A woman squats down to reach a bucket full of dead and skinned chickens .,,,,,,,,,| An Asian woman in a blue shirt and gray sweatpants is holding a chicken .,,,,,,,,,| An asian woman holding a plucked chicken .,,,,,,,,,| A woman cleans chickens on the street .,,,,,,,,,
.\datasets\images\4304622669.jpg| An individual snowboarding , who is dressed in red and black attire which suits the snowy conditions surrounding this person .,,,,,,,,| A person , wearing a red jacket , skiing down a snow and tree covered mountain .,,,,,,,| Skier takes a steep path down the mountain .,,,,,,,,,| a skier jumping and having fun on the snow,,,,,,,,,| A man snowboarding in the mountains .,,,,,,,,,
.\datasets\images\4309129855.jpg| A white-haired man closes his eyes as he plays a violin in front of a stone building on a sunny day .,,,,,,,,,| A smiling man , seated , leans against the wall while he plays a violin .,,,,,,,| An old man playing the violin while sitting down .,,,,,,,,,| A sitting man playing the violin .,,,,,,,,,| Man with mustache plays violin .,,,,,,,,,
.\datasets\images\430964917.jpg| A man riding a bike wearing flannel shirt , plaid pants and a blue backpack while riding on a street near buildings and parked cars .,,,,,,,,| A person wearing a blue and white coat rides a bicycle down the street .,,,,,,,,,| Person riding their bicycle on the street with a backpack on .,,,,,,,,,| A man wearing lots of plaid riding a bike through the streets,,,,,,,,,| A bicyclist with a backpack rides down a suburban street .,,,,,,,,,
.\datasets\images\4309898620.jpg| A little girl in a pink dress lays her head on a woman 's lap , sucking her thumb .,,,,,,,,| A child rests on her mother lap exhausted from a day of sun and fun at the beach .,,,,,,,,,| A young girl asleep on a woman 's lap after a day at the beach .,,,,,,,,,| A little girl falls asleep while sucking her thumb .,,,,,,,,,| A little girl takes a nap on her moms lap .,,,,,,,,,
.\datasets\images\4316533311.jpg| A red-haired toddler wearing purple bangs a metal pot with a mallet .,,,,,,,,,| A small child bangs a metal pan with a red and tan wooden hammer .,,,,,,,,,| A child wearing purple is hitting a metal pan with a stick .,,,,,,,,,| A toddler banging a plastic hammer against a metal pot .,,,,,,,,,| A child is banging on a pot .,,,,,,,,,
.\datasets\images\4316585644.jpg| A woman wearing a blue shirt and gray stretch pants is squatting down to take a picture of a red car .,,,,,,,,,| A woman wearing a fanny pack is taking a photo of a red car .,,,,,,,,,| A lady with her back turned taking pictures of classic cars .,,,,,,,,,| A woman in stretch pants hunched over near a red car .,,,,,,,,,| An adult crouched over and looking at a red car .,,,,,,,,,
.\datasets\images\4317899382.jpg| A young girl in a black swimsuit , white bathing cap , and blue and yellow goggles sits on a blue riser chair .,,,,,,,| A young girl in a black bathing suit with a white swimming cap and goggles is smiling at the camera .,,,,,,,,,| A smiling child wearing a swimsuit , swim cap , and goggles is sitting on a green chair .,,,,,,,| A swimmer in a blue bathing suit is smiling for a photo .,,,,,,,,,| A happy young girl at a swim meet,,,,,,,,,
.\datasets\images\4318034861.jpg| Two men , a skydiving instructor and another man are descending to the ground with a huge blue lake in the picture .,,,,,,,,| Two men are skydiving over a beautiful lake and mountains .,,,,,,,,,| Two men are skydiving over a large blue body of water .,,,,,,,,,| Two people are tandem skydiving over a body of water .,,,,,,,,,| Two people skydiving over a body of water .,,,,,,,,,
.\datasets\images\4321467102.jpg| A child is bundled up in a hat and a large jacket as he is playing outside in the snow .,,,,,,,,,| A small child in winter attire jumping in a snowy and wooded area .,,,,,,,,,| Child jumping off a ledge into the snow with trees all around .,,,,,,,,,| Child playing in the snow out in the woods .,,,,,,,,,| a kid playing in the snow .,,,,,,,,,
.\datasets\images\4323644214.jpg| A sports match is taking place between one team wearing the colors red and white and another team sporting the colors black and blue .,,,,,,,,,| A group of soccer players on a field , one team wearing black and blue uniforms , the other , red and white .,,,,,,| The black shirted team are celebrating with one another .,,,,,,,,,| A group of soccer players are celebrating on the field .,,,,,,,,,| A soccer team celebrates .,,,,,,,,,
.\datasets\images\43244430.jpg| A lady with a white tank top holds a blue yard style cocktail cup with her black tank topped phone holding a phone .,,,,,,,,,| People enjoying a festival while having drinks and taking pictures on the cellphone .,,,,,,,,,| Two young females talk and text as they stare into the distance .,,,,,,,,,| A woman with a drink and a woman with a cellphone .,,,,,,,,,| Two women share a laugh in the city .,,,,,,,,,
.\datasets\images\4324845330.jpg| Three people , each wearing pair of red snowshoes , relax in the snow .,,,,,,,| Three people are laying down in the snow with snowshoe gear on .,,,,,,,,,| Three people in winter clothing lying down in the snow .,,,,,,,,,| A group of people laying in the snow .,,,,,,,,,| Three people laying in the snow .,,,,,,,,,
.\datasets\images\432490118.jpg| The large brown and white dog is jumping towards the small brown and white dog .,,,,,,,,,| Two brown and white dogs fighting on a grassy area in front of a tree .,,,,,,,,,| Two tan and white dogs look at each other in an outdoor setting .,,,,,,,,,| Two brown and white dogs in the grass near a stone structure .,,,,,,,,,| A Collie and a Springer Spaniel playing outside .,,,,,,,,,
